,date,country,gold,silver,bronze,total
481,2016-08-07,Burkina Faso,0,0.0,0.0,0.0
482,2016-08-08,Burkina Faso,0,0.0,0.0,0.0
483,2016-08-09,Burkina Faso,0,0.0,0.0,0.0
484,2016-08-10,Burkina Faso,0,0.0,0.0,0.0
485,2016-08-11,Burkina Faso,0,0.0,0.0,0.0
486,2016-08-12,Burkina Faso,0,0.0,0.0,0.0
487,2016-08-13,Burkina Faso,0,0.0,0.0,0.0
488,2016-08-14,Burkina Faso,0,0.0,0.0,0.0
489,2016-08-15,Burkina Faso,0,0.0,0.0,0.0
490,2016-08-16,Burkina Faso,0,0.0,0.0,0.0
491,2016-08-17,Burkina Faso,0,0.0,0.0,0.0
492,2016-08-18,Burkina Faso,0,0.0,0.0,0.0
493,2016-08-19,Burkina Faso,0,0.0,0.0,0.0
494,2016-08-20,Burkina Faso,0,0.0,0.0,0.0
495,2016-08-21,Burkina Faso,0,0.0,0.0,0.0
496,2016-08-06,Burundi,0.0,0.0,0.0,0.0
497,2016-08-07,Burundi,0,0.0,0.0,0.0
498,2016-08-08,Burundi,0,0.0,0.0,0.0
499,2016-08-09,Burundi,0,0.0,0.0,0.0
500,2016-08-10,Burundi,0,0.0,0.0,0.0
501,2016-08-11,Burundi,0,0.0,0.0,0.0
502,2016-08-12,Burundi,0,0.0,0.0,0.0
503,2016-08-13,Burundi,0,0.0,0.0,0.0
504,2016-08-14,Burundi,0,0.0,0.0,0.0
505,2016-08-15,Burundi,0,0.0,0.0,0.0
506,2016-08-16,Burundi,0,0.0,0.0,0.0
507,2016-08-17,Burundi,0,0.0,0.0,0.0
508,2016-08-18,Burundi,0,0.0,0.0,0.0
509,2016-08-19,Burundi,0,0.0,0.0,0.0
510,2016-08-20,Burundi,0,1.0,0.0,1.0
511,2016-08-21,Burundi,0,1.0,0.0,1.0
512,2016-08-06,Cambodia,0.0,0.0,0.0,0.0
513,2016-08-07,Cambodia,0,0.0,0.0,0.0
514,2016-08-08,Cambodia,0,0.0,0.0,0.0
515,2016-08-09,Cambodia,0,0.0,0.0,0.0
516,2016-08-10,Cambodia,0,0.0,0.0,0.0
517,2016-08-11,Cambodia,0,0.0,0.0,0.0
518,2016-08-12,Cambodia,0,0.0,0.0,0.0
519,2016-08-13,Cambodia,0,0.0,0.0,0.0
520,2016-08-14,Cambodia,0,0.0,0.0,0.0
521,2016-08-15,Cambodia,0,0.0,0.0,0.0
522,2016-08-16,Cambodia,0,0.0,0.0,0.0
523,2016-08-17,Cambodia,0,0.0,0.0,0.0
524,2016-08-18,Cambodia,0,0.0,0.0,0.0
525,2016-08-19,Cambodia,0,0.0,0.0,0.0
526,2016-08-20,Cambodia,0,0.0,0.0,0.0
527,2016-08-21,Cambodia,0,0.0,0.0,0.0
528,2016-08-06,Cameroon,0.0,0.0,0.0,0.0
529,2016-08-07,Cameroon,0,0.0,0.0,0.0
530,2016-08-08,Cameroon,0,0.0,0.0,0.0
531,2016-08-09,Cameroon,0,0.0,0.0,0.0
532,2016-08-10,Cameroon,0,0.0,0.0,0.0
533,2016-08-11,Cameroon,0,0.0,0.0,0.0
534,2016-08-12,Cameroon,0,0.0,0.0,0.0
535,2016-08-13,Cameroon,0,0.0,0.0,0.0
536,2016-08-14,Cameroon,0,0.0,0.0,0.0
537,2016-08-15,Cameroon,0,0.0,0.0,0.0
538,2016-08-16,Cameroon,0,0.0,0.0,0.0
539,2016-08-17,Cameroon,0,0.0,0.0,0.0
540,2016-08-18,Cameroon,0,0.0,0.0,0.0
541,2016-08-19,Cameroon,0,0.0,0.0,0.0
542,2016-08-20,Cameroon,0,0.0,0.0,0.0
543,2016-08-21,Cameroon,0,0.0,0.0,0.0
544,2016-08-06,Canada,0.0,0.0,0.0,0.0
545,2016-08-07,Canada,0,1.0,1.0,2.0
546,2016-08-08,Canada,0,1.0,3.0,4.0
547,2016-08-09,Canada,0,1.0,4.0,5.0
548,2016-08-10,Canada,0,1.0,4.0,5.0
549,2016-08-11,Canada,1,1.0,5.0,7.0
550,2016-08-12,Canada,2,2.0,6.0,10.0
551,2016-08-13,Canada,2,2.0,7.0,11.0
552,2016-08-14,Canada,2,2.0,9.0,13.0
553,2016-08-15,Canada,2,2.0,9.0,13.0
554,2016-08-16,Canada,3,2.0,9.0,14.0
555,2016-08-17,Canada,3,2.0,9.0,14.0
556,2016-08-18,Canada,4,3.0,11.0,18.0
557,2016-08-19,Canada,4,3.0,14.0,21.0
558,2016-08-20,Canada,4,3.0,15.0,22.0
559,2016-08-21,Canada,4,3.0,15.0,22.0
560,2016-08-06,Cape Verde,0.0,0.0,0.0,0.0
561,2016-08-07,Cape Verde,0,0.0,0.0,0.0
562,2016-08-08,Cape Verde,0,0.0,0.0,0.0
563,2016-08-09,Cape Verde,0,0.0,0.0,0.0
564,2016-08-10,Cape Verde,0,0.0,0.0,0.0
565,2016-08-11,Cape Verde,0,0.0,0.0,0.0
566,2016-08-12,Cape Verde,0,0.0,0.0,0.0
567,2016-08-13,Cape Verde,0,0.0,0.0,0.0
568,2016-08-14,Cape Verde,0,0.0,0.0,0.0
569,2016-08-15,Cape Verde,0,0.0,0.0,0.0
570,2016-08-16,Cape Verde,0,0.0,0.0,0.0
571,2016-08-17,Cape Verde,0,0.0,0.0,0.0
572,2016-08-18,Cape Verde,0,0.0,0.0,0.0
573,2016-08-19,Cape Verde,0,0.0,0.0,0.0
574,2016-08-20,Cape Verde,0,0.0,0.0,0.0
575,2016-08-21,Cape Verde,0,0.0,0.0,0.0
576,2016-08-06,Cayman Islands,0.0,0.0,0.0,0.0
577,2016-08-07,Cayman Islands,0,0.0,0.0,0.0
578,2016-08-08,Cayman Islands,0,0.0,0.0,0.0
579,2016-08-09,Cayman Islands,0,0.0,0.0,0.0
580,2016-08-10,Cayman Islands,0,0.0,0.0,0.0
581,2016-08-11,Cayman Islands,0,0.0,0.0,0.0
582,2016-08-12,Cayman Islands,0,0.0,0.0,0.0
583,2016-08-13,Cayman Islands,0,0.0,0.0,0.0
584,2016-08-14,Cayman Islands,0,0.0,0.0,0.0
585,2016-08-15,Cayman Islands,0,0.0,0.0,0.0
586,2016-08-16,Cayman Islands,0,0.0,0.0,0.0
587,2016-08-17,Cayman Islands,0,0.0,0.0,0.0
588,2016-08-18,Cayman Islands,0,0.0,0.0,0.0
589,2016-08-19,Cayman Islands,0,0.0,0.0,0.0
590,2016-08-20,Cayman Islands,0,0.0,0.0,0.0
591,2016-08-21,Cayman Islands,0,0.0,0.0,0.0
592,2016-08-06,Central African Republic,0.0,0.0,0.0,0.0
593,2016-08-07,Central African Republic,0,0.0,0.0,0.0
594,2016-08-08,Central African Republic,0,0.0,0.0,0.0
595,2016-08-09,Central African Republic,0,0.0,0.0,0.0
596,2016-08-10,Central African Republic,0,0.0,0.0,0.0
597,2016-08-11,Central African Republic,0,0.0,0.0,0.0
598,2016-08-12,Central African Republic,0,0.0,0.0,0.0
599,2016-08-13,Central African Republic,0,0.0,0.0,0.0
600,2016-08-14,Central African Republic,0,0.0,0.0,0.0
601,2016-08-15,Central African Republic,0,0.0,0.0,0.0
602,2016-08-16,Central African Republic,0,0.0,0.0,0.0
603,2016-08-17,Central African Republic,0,0.0,0.0,0.0
604,2016-08-18,Central African Republic,0,0.0,0.0,0.0
605,2016-08-19,Central African Republic,0,0.0,0.0,0.0
606,2016-08-20,Central African Republic,0,0.0,0.0,0.0
607,2016-08-21,Central African Republic,0,0.0,0.0,0.0
608,2016-08-06,Chad,0.0,0.0,0.0,0.0
609,2016-08-07,Chad,0,0.0,0.0,0.0
610,2016-08-08,Chad,0,0.0,0.0,0.0
611,2016-08-09,Chad,0,0.0,0.0,0.0
612,2016-08-10,Chad,0,0.0,0.0,0.0
613,2016-08-11,Chad,0,0.0,0.0,0.0
614,2016-08-12,Chad,0,0.0,0.0,0.0
615,2016-08-13,Chad,0,0.0,0.0,0.0
616,2016-08-14,Chad,0,0.0,0.0,0.0
617,2016-08-15,Chad,0,0.0,0.0,0.0
618,2016-08-16,Chad,0,0.0,0.0,0.0
619,2016-08-17,Chad,0,0.0,0.0,0.0
620,2016-08-18,Chad,0,0.0,0.0,0.0
621,2016-08-19,Chad,0,0.0,0.0,0.0
622,2016-08-20,Chad,0,0.0,0.0,0.0
623,2016-08-21,Chad,0,0.0,0.0,0.0
624,2016-08-06,Chile,0.0,0.0,0.0,0.0
625,2016-08-07,Chile,0,0.0,0.0,0.0
626,2016-08-08,Chile,0,0.0,0.0,0.0
627,2016-08-09,Chile,0,0.0,0.0,0.0
628,2016-08-10,Chile,0,0.0,0.0,0.0
629,2016-08-11,Chile,0,0.0,0.0,0.0
630,2016-08-12,Chile,0,0.0,0.0,0.0
631,2016-08-13,Chile,0,0.0,0.0,0.0
632,2016-08-14,Chile,0,0.0,0.0,0.0
633,2016-08-15,Chile,0,0.0,0.0,0.0
634,2016-08-16,Chile,0,0.0,0.0,0.0
635,2016-08-17,Chile,0,0.0,0.0,0.0
636,2016-08-18,Chile,0,0.0,0.0,0.0
637,2016-08-19,Chile,0,0.0,0.0,0.0
638,2016-08-20,Chile,0,0.0,0.0,0.0
639,2016-08-21,Chile,0,0.0,0.0,0.0
640,2016-08-06,China,0.0,1.0,3.0,4.0
641,2016-08-07,China,3,2.0,3.0,8.0
642,2016-08-08,China,5,3.0,5.0,13.0
643,2016-08-09,China,8,3.0,6.0,17.0
644,2016-08-10,China,10,5.0,8.0,23.0
645,2016-08-11,China,11,8.0,11.0,30.0
646,2016-08-12,China,13,10.0,14.0,37.0
647,2016-08-13,China,13,11.0,17.0,41.0
648,2016-08-14,China,15,13.0,17.0,45.0
649,2016-08-15,China,15,14.0,17.0,46.0
650,2016-08-16,China,17,15.0,19.0,51.0
651,2016-08-17,China,19,15.0,20.0,54.0
652,2016-08-18,China,20,16.0,22.0,58.0
653,2016-08-19,China,22,18.0,25.0,65.0
654,2016-08-20,China,26,18.0,26.0,70.0
655,2016-08-21,China,26,18.0,26.0,70.0
656,2016-08-06,Chinese Taipei,0.0,0.0,0.0,0.0
657,2016-08-07,Chinese Taipei,1,0.0,1.0,2.0
658,2016-08-08,Chinese Taipei,1,0.0,2.0,3.0
659,2016-08-09,Chinese Taipei,1,0.0,2.0,3.0
660,2016-08-10,Chinese Taipei,1,0.0,2.0,3.0
661,2016-08-11,Chinese Taipei,1,0.0,2.0,3.0
662,2016-08-12,Chinese Taipei,1,0.0,2.0,3.0
663,2016-08-13,Chinese Taipei,1,0.0,2.0,3.0
664,2016-08-14,Chinese Taipei,1,0.0,2.0,3.0
665,2016-08-15,Chinese Taipei,1,0.0,2.0,3.0
666,2016-08-16,Chinese Taipei,1,0.0,2.0,3.0
667,2016-08-17,Chinese Taipei,1,0.0,2.0,3.0
668,2016-08-18,Chinese Taipei,1,0.0,2.0,3.0
669,2016-08-19,Chinese Taipei,1,0.0,2.0,3.0
670,2016-08-20,Chinese Taipei,1,0.0,2.0,3.0
671,2016-08-21,Chinese Taipei,1,0.0,2.0,3.0
672,2016-08-06,Colombia,0.0,0.0,0.0,0.0
673,2016-08-07,Colombia,0,0.0,0.0,0.0
674,2016-08-08,Colombia,1,0.0,0.0,1.0
675,2016-08-09,Colombia,1,0.0,0.0,1.0
676,2016-08-10,Colombia,1,1.0,0.0,2.0
677,2016-08-11,Colombia,1,1.0,0.0,2.0
678,2016-08-12,Colombia,1,1.0,0.0,2.0
679,2016-08-13,Colombia,1,1.0,0.0,2.0
680,2016-08-14,Colombia,2,2.0,0.0,4.0
681,2016-08-15,Colombia,2,2.0,0.0,4.0
682,2016-08-16,Colombia,2,2.0,0.0,4.0
683,2016-08-17,Colombia,2,2.0,0.0,4.0
684,2016-08-18,Colombia,2,2.0,1.0,5.0
685,2016-08-19,Colombia,3,2.0,3.0,8.0
686,2016-08-20,Colombia,3,2.0,3.0,8.0
687,2016-08-21,Colombia,3,2.0,3.0,8.0
688,2016-08-06,Comoros,0.0,0.0,0.0,0.0
689,2016-08-07,Comoros,0,0.0,0.0,0.0
690,2016-08-08,Comoros,0,0.0,0.0,0.0
691,2016-08-09,Comoros,0,0.0,0.0,0.0
692,2016-08-10,Comoros,0,0.0,0.0,0.0
693,2016-08-11,Comoros,0,0.0,0.0,0.0
694,2016-08-12,Comoros,0,0.0,0.0,0.0
695,2016-08-13,Comoros,0,0.0,0.0,0.0
696,2016-08-14,Comoros,0,0.0,0.0,0.0
697,2016-08-15,Comoros,0,0.0,0.0,0.0
698,2016-08-16,Comoros,0,0.0,0.0,0.0
699,2016-08-17,Comoros,0,0.0,0.0,0.0
700,2016-08-18,Comoros,0,0.0,0.0,0.0
701,2016-08-19,Comoros,0,0.0,0.0,0.0
702,2016-08-20,Comoros,0,0.0,0.0,0.0
703,2016-08-21,Comoros,0,0.0,0.0,0.0
704,2016-08-06,Congo,0.0,0.0,0.0,0.0
705,2016-08-07,Congo,0,0.0,0.0,0.0
706,2016-08-08,Congo,0,0.0,0.0,0.0
707,2016-08-09,Congo,0,0.0,0.0,0.0
708,2016-08-10,Congo,0,0.0,0.0,0.0
709,2016-08-11,Congo,0,0.0,0.0,0.0
710,2016-08-12,Congo,0,0.0,0.0,0.0
711,2016-08-13,Congo,0,0.0,0.0,0.0
712,2016-08-14,Congo,0,0.0,0.0,0.0
713,2016-08-15,Congo,0,0.0,0.0,0.0
714,2016-08-16,Congo,0,0.0,0.0,0.0
715,2016-08-17,Congo,0,0.0,0.0,0.0
716,2016-08-18,Congo,0,0.0,0.0,0.0
717,2016-08-19,Congo,0,0.0,0.0,0.0
718,2016-08-20,Congo,0,0.0,0.0,0.0
719,2016-08-21,Congo,0,0.0,0.0,0.0
720,2016-08-06,Cook Islands,0.0,0.0,0.0,0.0
721,2016-08-07,Cook Islands,0,0.0,0.0,0.0
722,2016-08-08,Cook Islands,0,0.0,0.0,0.0
723,2016-08-09,Cook Islands,0,0.0,0.0,0.0
724,2016-08-10,Cook Islands,0,0.0,0.0,0.0
725,2016-08-11,Cook Islands,0,0.0,0.0,0.0
726,2016-08-12,Cook Islands,0,0.0,0.0,0.0
727,2016-08-13,Cook Islands,0,0.0,0.0,0.0
728,2016-08-14,Cook Islands,0,0.0,0.0,0.0
729,2016-08-15,Cook Islands,0,0.0,0.0,0.0
730,2016-08-16,Cook Islands,0,0.0,0.0,0.0
731,2016-08-17,Cook Islands,0,0.0,0.0,0.0
732,2016-08-18,Cook Islands,0,0.0,0.0,0.0
733,2016-08-19,Cook Islands,0,0.0,0.0,0.0
734,2016-08-20,Cook Islands,0,0.0,0.0,0.0
735,2016-08-21,Cook Islands,0,0.0,0.0,0.0
736,2016-08-06,Costa Rica,0.0,0.0,0.0,0.0
737,2016-08-07,Costa Rica,0,0.0,0.0,0.0
738,2016-08-08,Costa Rica,0,0.0,0.0,0.0
739,2016-08-09,Costa Rica,0,0.0,0.0,0.0
740,2016-08-10,Costa Rica,0,0.0,0.0,0.0
741,2016-08-11,Costa Rica,0,0.0,0.0,0.0
742,2016-08-12,Costa Rica,0,0.0,0.0,0.0
743,2016-08-13,Costa Rica,0,0.0,0.0,0.0
744,2016-08-14,Costa Rica,0,0.0,0.0,0.0
745,2016-08-15,Costa Rica,0,0.0,0.0,0.0
746,2016-08-16,Costa Rica,0,0.0,0.0,0.0
747,2016-08-17,Costa Rica,0,0.0,0.0,0.0
748,2016-08-18,Costa Rica,0,0.0,0.0,0.0
749,2016-08-19,Costa Rica,0,0.0,0.0,0.0
750,2016-08-20,Costa Rica,0,0.0,0.0,0.0
751,2016-08-21,Costa Rica,0,0.0,0.0,0.0
752,2016-08-06,Croatia,0.0,0.0,0.0,0.0
753,2016-08-07,Croatia,0,0.0,0.0,0.0
754,2016-08-08,Croatia,1,0.0,0.0,1.0
755,2016-08-09,Croatia,1,0.0,0.0,1.0
756,2016-08-10,Croatia,1,0.0,0.0,1.0
757,2016-08-11,Croatia,2,0.0,0.0,2.0
758,2016-08-12,Croatia,2,0.0,0.0,2.0
759,2016-08-13,Croatia,2,1.0,0.0,3.0
760,2016-08-14,Croatia,2,1.0,0.0,3.0
761,2016-08-15,Croatia,2,1.0,0.0,3.0
762,2016-08-16,Croatia,3,2.0,0.0,5.0
763,2016-08-17,Croatia,3,2.0,0.0,5.0
764,2016-08-18,Croatia,5,2.0,0.0,7.0
765,2016-08-19,Croatia,5,2.0,1.0,8.0
766,2016-08-20,Croatia,5,3.0,2.0,10.0
767,2016-08-21,Croatia,5,3.0,2.0,10.0
768,2016-08-06,Cuba,0.0,0.0,0.0,0.0
769,2016-08-07,Cuba,0,0.0,0.0,0.0
770,2016-08-08,Cuba,0,0.0,0.0,0.0
771,2016-08-09,Cuba,0,0.0,0.0,0.0
772,2016-08-10,Cuba,0,0.0,0.0,0.0
773,2016-08-11,Cuba,0,0.0,0.0,0.0
774,2016-08-12,Cuba,0,1.0,1.0,2.0
775,2016-08-13,Cuba,0,1.0,2.0,3.0
776,2016-08-14,Cuba,1,1.0,3.0,5.0
777,2016-08-15,Cuba,2,1.0,3.0,6.0
778,2016-08-16,Cuba,2,2.0,4.0,8.0
779,2016-08-17,Cuba,2,2.0,4.0,8.0
780,2016-08-18,Cuba,3,2.0,4.0,9.0
781,2016-08-19,Cuba,3,2.0,4.0,9.0
782,2016-08-20,Cuba,5,2.0,4.0,11.0
783,2016-08-21,Cuba,5,2.0,4.0,11.0
784,2016-08-06,Cyprus,0.0,0.0,0.0,0.0
785,2016-08-07,Cyprus,0,0.0,0.0,0.0
786,2016-08-08,Cyprus,0,0.0,0.0,0.0
787,2016-08-09,Cyprus,0,0.0,0.0,0.0
788,2016-08-10,Cyprus,0,0.0,0.0,0.0
789,2016-08-11,Cyprus,0,0.0,0.0,0.0
790,2016-08-12,Cyprus,0,0.0,0.0,0.0
791,2016-08-13,Cyprus,0,0.0,0.0,0.0
792,2016-08-14,Cyprus,0,0.0,0.0,0.0
793,2016-08-15,Cyprus,0,0.0,0.0,0.0
794,2016-08-16,Cyprus,0,0.0,0.0,0.0
795,2016-08-17,Cyprus,0,0.0,0.0,0.0
796,2016-08-18,Cyprus,0,0.0,0.0,0.0
797,2016-08-19,Cyprus,0,0.0,0.0,0.0
798,2016-08-20,Cyprus,0,0.0,0.0,0.0
799,2016-08-21,Cyprus,0,0.0,0.0,0.0
800,2016-08-06,Czech Republic,0.0,0.0,0.0,0.0
801,2016-08-07,Czech Republic,0,0.0,0.0,0.0
802,2016-08-08,Czech Republic,0,0.0,0.0,0.0
803,2016-08-09,Czech Republic,0,0.0,0.0,0.0
804,2016-08-10,Czech Republic,0,0.0,1.0,1.0
805,2016-08-11,Czech Republic,1,0.0,1.0,2.0
806,2016-08-12,Czech Republic,1,0.0,1.0,2.0
807,2016-08-13,Czech Republic,1,0.0,4.0,5.0
808,2016-08-14,Czech Republic,1,0.0,5.0,6.0
809,2016-08-15,Czech Republic,1,0.0,5.0,6.0
810,2016-08-16,Czech Republic,1,1.0,5.0,7.0
811,2016-08-17,Czech Republic,1,1.0,5.0,7.0
812,2016-08-18,Czech Republic,1,1.0,6.0,8.0
813,2016-08-19,Czech Republic,1,1.0,6.0,8.0
814,2016-08-20,Czech Republic,1,1.0,7.0,9.0
815,2016-08-21,Czech Republic,1,2.0,7.0,10.0
816,2016-08-06,Côte d'Ivoire,0.0,0.0,0.0,0.0
817,2016-08-08,Côte d'Ivoire,0,0.0,0.0,0.0
818,2016-08-09,Côte d'Ivoire,0,0.0,0.0,0.0
819,2016-08-10,Côte d'Ivoire,0,0.0,0.0,0.0
820,2016-08-11,Côte d'Ivoire,0,0.0,0.0,0.0
821,2016-08-12,Côte d'Ivoire,0,0.0,0.0,0.0
822,2016-08-13,Côte d'Ivoire,0,0.0,0.0,0.0
823,2016-08-14,Côte d'Ivoire,0,0.0,0.0,0.0
824,2016-08-15,Côte d'Ivoire,0,0.0,0.0,0.0
825,2016-08-16,Côte d'Ivoire,0,0.0,0.0,0.0
826,2016-08-17,Côte d'Ivoire,0,0.0,0.0,0.0
827,2016-08-18,Côte d'Ivoire,0,0.0,0.0,0.0
828,2016-08-19,Côte d'Ivoire,1,0.0,1.0,2.0
829,2016-08-20,Côte d'Ivoire,1,0.0,1.0,2.0
830,2016-08-21,Côte d'Ivoire,1,0.0,1.0,2.0
831,2016-08-06,DR Congo,0.0,0.0,0.0,0.0
832,2016-08-07,DR Congo,0,0.0,0.0,0.0
833,2016-08-08,DR Congo,0,0.0,0.0,0.0
834,2016-08-09,DR Congo,0,0.0,0.0,0.0
835,2016-08-10,DR Congo,0,0.0,0.0,0.0
836,2016-08-11,DR Congo,0,0.0,0.0,0.0
837,2016-08-12,DR Congo,0,0.0,0.0,0.0
838,2016-08-13,DR Congo,0,0.0,0.0,0.0
839,2016-08-14,DR Congo,0,0.0,0.0,0.0
840,2016-08-15,DR Congo,0,0.0,0.0,0.0
841,2016-08-16,DR Congo,0,0.0,0.0,0.0
842,2016-08-17,DR Congo,0,0.0,0.0,0.0
843,2016-08-18,DR Congo,0,0.0,0.0,0.0
844,2016-08-19,DR Congo,0,0.0,0.0,0.0
845,2016-08-20,DR Congo,0,0.0,0.0,0.0
846,2016-08-21,DR Congo,0,0.0,0.0,0.0
847,2016-08-06,Denmark,0.0,1.0,0.0,1.0
848,2016-08-07,Denmark,0,1.0,0.0,1.0
849,2016-08-08,Denmark,0,1.0,0.0,1.0
850,2016-08-09,Denmark,0,1.0,0.0,1.0
851,2016-08-10,Denmark,0,1.0,0.0,1.0
852,2016-08-11,Denmark,0,2.0,0.0,2.0
853,2016-08-12,Denmark,0,2.0,2.0,4.0
854,2016-08-13,Denmark,1,2.0,3.0,6.0
855,2016-08-14,Denmark,1,3.0,3.0,7.0
856,2016-08-15,Denmark,1,3.0,4.0,8.0
857,2016-08-16,Denmark,1,3.0,5.0,9.0
858,2016-08-17,Denmark,1,3.0,5.0,9.0
859,2016-08-18,Denmark,1,6.0,6.0,13.0
860,2016-08-19,Denmark,1,6.0,6.0,13.0
861,2016-08-20,Denmark,1,6.0,7.0,14.0
862,2016-08-21,Denmark,2,6.0,7.0,15.0
863,2016-08-06,Djibouti,0.0,0.0,0.0,0.0
864,2016-08-07,Djibouti,0,0.0,0.0,0.0
865,2016-08-08,Djibouti,0,0.0,0.0,0.0
866,2016-08-09,Djibouti,0,0.0,0.0,0.0
867,2016-08-10,Djibouti,0,0.0,0.0,0.0
868,2016-08-11,Djibouti,0,0.0,0.0,0.0
869,2016-08-12,Djibouti,0,0.0,0.0,0.0
870,2016-08-13,Djibouti,0,0.0,0.0,0.0
871,2016-08-14,Djibouti,0,0.0,0.0,0.0
872,2016-08-15,Djibouti,0,0.0,0.0,0.0
873,2016-08-16,Djibouti,0,0.0,0.0,0.0
874,2016-08-17,Djibouti,0,0.0,0.0,0.0
875,2016-08-18,Djibouti,0,0.0,0.0,0.0
876,2016-08-19,Djibouti,0,0.0,0.0,0.0
877,2016-08-20,Djibouti,0,0.0,0.0,0.0
878,2016-08-21,Djibouti,0,0.0,0.0,0.0
879,2016-08-06,Dominica,0.0,0.0,0.0,0.0
880,2016-08-07,Dominica,0,0.0,0.0,0.0
881,2016-08-08,Dominica,0,0.0,0.0,0.0
882,2016-08-09,Dominica,0,0.0,0.0,0.0
883,2016-08-10,Dominica,0,0.0,0.0,0.0
884,2016-08-11,Dominica,0,0.0,0.0,0.0
885,2016-08-12,Dominica,0,0.0,0.0,0.0
886,2016-08-13,Dominica,0,0.0,0.0,0.0
887,2016-08-14,Dominica,0,0.0,0.0,0.0
888,2016-08-15,Dominica,0,0.0,0.0,0.0
889,2016-08-16,Dominica,0,0.0,0.0,0.0
890,2016-08-17,Dominica,0,0.0,0.0,0.0
891,2016-08-18,Dominica,0,0.0,0.0,0.0
892,2016-08-19,Dominica,0,0.0,0.0,0.0
893,2016-08-20,Dominica,0,0.0,0.0,0.0
894,2016-08-21,Dominica,0,0.0,0.0,0.0
895,2016-08-06,Dominican Republic,0.0,0.0,0.0,0.0
896,2016-08-07,Dominican Republic,0,0.0,0.0,0.0
897,2016-08-08,Dominican Republic,0,0.0,0.0,0.0
898,2016-08-09,Dominican Republic,0,0.0,0.0,0.0
899,2016-08-10,Dominican Republic,0,0.0,0.0,0.0
900,2016-08-11,Dominican Republic,0,0.0,0.0,0.0
901,2016-08-12,Dominican Republic,0,0.0,0.0,0.0
902,2016-08-13,Dominican Republic,0,0.0,0.0,0.0
903,2016-08-14,Dominican Republic,0,0.0,0.0,0.0
904,2016-08-15,Dominican Republic,0,0.0,0.0,0.0
905,2016-08-16,Dominican Republic,0,0.0,0.0,0.0
906,2016-08-17,Dominican Republic,0,0.0,1.0,1.0
907,2016-08-18,Dominican Republic,0,0.0,1.0,1.0
908,2016-08-19,Dominican Republic,0,0.0,1.0,1.0
909,2016-08-20,Dominican Republic,0,0.0,1.0,1.0
910,2016-08-21,Dominican Republic,0,0.0,1.0,1.0
911,2016-08-06,Ecuador,0.0,0.0,0.0,0.0
912,2016-08-07,Ecuador,0,0.0,0.0,0.0
913,2016-08-08,Ecuador,0,0.0,0.0,0.0
914,2016-08-09,Ecuador,0,0.0,0.0,0.0
915,2016-08-10,Ecuador,0,0.0,0.0,0.0
916,2016-08-11,Ecuador,0,0.0,0.0,0.0
917,2016-08-12,Ecuador,0,0.0,0.0,0.0
918,2016-08-13,Ecuador,0,0.0,0.0,0.0
919,2016-08-14,Ecuador,0,0.0,0.0,0.0
920,2016-08-15,Ecuador,0,0.0,0.0,0.0
921,2016-08-16,Ecuador,0,0.0,0.0,0.0
922,2016-08-17,Ecuador,0,0.0,0.0,0.0
923,2016-08-18,Ecuador,0,0.0,0.0,0.0
924,2016-08-19,Ecuador,0,0.0,0.0,0.0
925,2016-08-20,Ecuador,0,0.0,0.0,0.0
926,2016-08-21,Ecuador,0,0.0,0.0,0.0
927,2016-08-06,Egypt,0.0,0.0,0.0,0.0
928,2016-08-07,Egypt,0,0.0,0.0,0.0
929,2016-08-08,Egypt,0,0.0,0.0,0.0
930,2016-08-09,Egypt,0,0.0,0.0,0.0
931,2016-08-10,Egypt,0,0.0,2.0,2.0
932,2016-08-11,Egypt,0,0.0,2.0,2.0
933,2016-08-12,Egypt,0,0.0,2.0,2.0
934,2016-08-13,Egypt,0,0.0,2.0,2.0
935,2016-08-14,Egypt,0,0.0,2.0,2.0
936,2016-08-15,Egypt,0,0.0,2.0,2.0
937,2016-08-16,Egypt,0,0.0,2.0,2.0
938,2016-08-17,Egypt,0,0.0,2.0,2.0
939,2016-08-18,Egypt,0,0.0,3.0,3.0
940,2016-08-19,Egypt,0,0.0,3.0,3.0
941,2016-08-20,Egypt,0,0.0,3.0,3.0
942,2016-08-21,Egypt,0,0.0,3.0,3.0
943,2016-08-06,El Salvador,0.0,0.0,0.0,0.0
944,2016-08-07,El Salvador,0,0.0,0.0,0.0
945,2016-08-08,El Salvador,0,0.0,0.0,0.0
946,2016-08-09,El Salvador,0,0.0,0.0,0.0
947,2016-08-10,El Salvador,0,0.0,0.0,0.0
948,2016-08-11,El Salvador,0,0.0,0.0,0.0
949,2016-08-12,El Salvador,0,0.0,0.0,0.0
950,2016-08-13,El Salvador,0,0.0,0.0,0.0
951,2016-08-14,El Salvador,0,0.0,0.0,0.0
952,2016-08-15,El Salvador,0,0.0,0.0,0.0
953,2016-08-16,El Salvador,0,0.0,0.0,0.0
954,2016-08-17,El Salvador,0,0.0,0.0,0.0
955,2016-08-18,El Salvador,0,0.0,0.0,0.0
956,2016-08-19,El Salvador,0,0.0,0.0,0.0
957,2016-08-20,El Salvador,0,0.0,0.0,0.0
958,2016-08-21,El Salvador,0,0.0,0.0,0.0
959,2016-08-06,Equatorial Guinea,0.0,0.0,0.0,0.0
960,2016-08-07,Equatorial Guinea,0,0.0,0.0,0.0
